service,category,code
EC2,accountNotification,AWS_EC2_ODCR_UNDERUTILIZATION_NOTIFICATION_SUMMARY
EC2,accountNotification,AWS_EC2_ODCR_UPCOMING_DEPOSIT
EC2,issue,AWS_EC2_OPERATIONAL_ISSUE
EC2,accountNotification,AWS_EC2_OPERATIONAL_NOTIFICATION
EC2,scheduledChange,AWS_EC2_PERSISTENT_INSTANCE_POWER_MAINTENANCE_SCHEDULED
EC2,scheduledChange,AWS_EC2_PERSISTENT_INSTANCE_RETIREMENT_EXPEDITED
EC2,scheduledChange,AWS_EC2_PERSISTENT_INSTANCE_RETIREMENT_SCHEDULED
EC2,scheduledChange,AWS_EC2_PLANNED_LIFECYCLE_EVENT
EC2,scheduledChange,AWS_EC2_POD_CAPACITY_REDUCED
EC2,issue,AWS_EC2_POWER_CONNECTIVITY_ISSUE
EC2,issue,AWS_EC2_RI_API_ISSUE
EC2,issue,AWS_EC2_RI_MARKETPLACE_BANK_ACCOUNT_UPDATE_REQUIRED
EC2,issue,AWS_EC2_RUNINSTANCES_API_ISSUE
EC2,accountNotification,AWS_EC2_SECURITY_NOTIFICATION
EC2_SERIAL_CONSOLE,issue,AWS_EC2_SERIAL_CONSOLE_OPERATIONAL_ISSUE
EC2_SERIAL_CONSOLE,accountNotification,AWS_EC2_SERIAL_CONSOLE_OPERATIONAL_NOTIFICATION
ELASTICLOADBALANCING,accountNotification,AWS_ELASTICLOADBALANCING_STABLE_IP_NEEDS_IP
ELASTICLOADBALANCING,accountNotification,AWS_ELASTICLOADBALANCING_SUBNET_ID_NOT_FOUND
ELASTICLOADBALANCING,issue,AWS_ELASTICLOADBALANCING_UNSUPPORTED_CERTIFICATE_TYPE
ELASTICMAPREDUCE,issue,AWS_ELASTICMAPREDUCE_API_ISSUE
ELASTICMAPREDUCE,issue,AWS_ELASTICMAPREDUCE_API_LATENCY
ELASTICMAPREDUCE,accountNotification,AWS_ELASTICMAPREDUCE_BLOCK_PUBLIC_ACCESS_SECURITY_NOTIFICATION
ELASTICMAPREDUCE,issue,AWS_ELASTICMAPREDUCE_BLOCK_PUBLIC_ACCESS_SECURITY_VIOLATION
ELASTICMAPREDUCE,issue,AWS_ELASTICMAPREDUCE_CLUSTER_LAUNCH_DELAYS
ELASTICMAPREDUCE,issue,AWS_ELASTICMAPREDUCE_CLUSTER_LAUNCH_FAILURES
ELASTICMAPREDUCE,issue,AWS_ELASTICMAPREDUCE_CONTAINERS_API_ISSUE
ELASTICMAPREDUCE,issue,AWS_ELASTICMAPREDUCE_CONTAINERS_API_LATENCY
ELASTICMAPREDUCE,issue,AWS_ELASTICMAPREDUCE_CONTAINERS_JOB_FAILURES
ELASTICMAPREDUCE,accountNotification,AWS_ELASTICMAPREDUCE_CUSTOMER_ENGAGEMENT
ELASTICMAPREDUCE,issue,AWS_ELASTICMAPREDUCE_INCREASED_ERROR_RATES
ELASTICMAPREDUCE,accountNotification,AWS_ELASTICMAPREDUCE_NOTICE
ELASTICMAPREDUCE,issue,AWS_ELASTICMAPREDUCE_OPERATIONAL_ISSUE
ELASTICMAPREDUCE,accountNotification,AWS_ELASTICMAPREDUCE_OPERATIONAL_NOTIFICATION
ELASTICMAPREDUCE,scheduledChange,AWS_ELASTICMAPREDUCE_PLANNED_LIFECYCLE_EVENT
ELASTICMAPREDUCE,accountNotification,AWS_ELASTICMAPREDUCE_SECURITY_NOTIFICATION
ELASTICMAPREDUCE,issue,AWS_ELASTICMAPREDUCE_STUDIO_API_ISSUE
ELASTICMAPREDUCE,issue,AWS_ELASTICMAPREDUCE_STUDIO_PERSISTENT_UI_ISSUE
ELASTICMAPREDUCE,issue,AWS_ELASTICMAPREDUCE_STUDIO_WORKSPACE_ISSUE
ELASTICTRANSCODER,issue,AWS_ELASTICTRANSCODER_API_ISSUE
ELASTICTRANSCODER,issue,AWS_ELASTICTRANSCODER_OPERATIONAL_ISSUE
ELASTICTRANSCODER,accountNotification,AWS_ELASTICTRANSCODER_OPERATIONAL_NOTIFICATION
FREERTOS,accountNotification,AWS_FREERTOS_OPERATIONAL_NOTIFICATION
FSX,scheduledChange,AWS_FSX_MAINTENANCE_SCHEDULED
FSX,issue,AWS_FSX_OPERATIONAL_ISSUE
FSX,accountNotification,AWS_FSX_OPERATIONAL_NOTIFICATION
FSX,accountNotification,AWS_FSX_SECURITY_NOTIFICATION
GAMECAST,accountNotification,AWS_GAMECAST_OPERATIONAL_NOTIFICATION
GAMELIFT,issue,AWS_GAMELIFT_API_ISSUE
GAMELIFT,issue,AWS_GAMELIFT_CONSOLE_ISSUE
GAMELIFT,issue,AWS_GAMELIFT_FLEET_CREATE_ISSUE
GAMELIFT,issue,AWS_GAMELIFT_OPERATIONAL_ISSUE
GAMELIFT,accountNotification,AWS_GAMELIFT_OPERATIONAL_NOTIFICATION
GAMELIFT,accountNotification,AWS_GAMELIFT_SECURITY_NOTIFICATION
GEO,issue,AWS_GEO_CONSOLE_AVAILABILITY_ISSUE
GEO,issue,AWS_GEO_METADATA_API_ISSUE
GEO,issue,AWS_GEO_METADATA_LATENCY
GEO,issue,AWS_GEO_OPERATIONAL_ISSUE
GEO,accountNotification,AWS_GEO_OPERATIONAL_NOTIFICATION
GLACIER,issue,AWS_GLACIER_API_ISSUE
GLACIER,issue,AWS_GLACIER_CONSOLE_ISSUE
GLACIER,issue,AWS_GLACIER_INCREASED_POST_RESTORE_API_ISSUE
GLACIER,issue,AWS_GLACIER_OPERATIONAL_ISSUE
GLACIER,accountNotification,AWS_GLACIER_OPERATIONAL_NOTIFICATION
GLACIER,issue,AWS_GLACIER_RESTORATION_THROUGHPUT_DELAYS
GLOBALACCELERATOR,issue,AWS_GLOBALACCELERATOR_CONFIGURATION_PROPAGATION_LATENCY_ISSUE
GLOBALACCELERATOR,accountNotification,AWS_GLOBALACCELERATOR_CUSTOMER_ENGAGEMENT
INFRASTRUCTUREPERFORMANCE,accountNotification,AWS_INFRASTRUCTUREPERFORMANCE_OPERATIONAL_NOTIFICATION
INSPECTOR2,issue,AWS_INSPECTOR2_OPERATIONAL_ISSUE
INSPECTOR2,accountNotification,AWS_INSPECTOR2_OPERATIONAL_NOTIFICATION
INSPECTOR,issue,AWS_INSPECTOR_API_ISSUE
INSPECTOR,issue,AWS_INSPECTOR_OPERATIONAL_ISSUE
INSPECTOR,accountNotification,AWS_INSPECTOR_OPERATIONAL_NOTIFICATION
INSPECTOR,accountNotification,AWS_INSPECTOR_SECURITY_NOTIFICATION
INSPECTOR,issue,AWS_INSPECTOR_SERVICE_ENABLEMENT_FAILURE
INTERNETCONNECTIVITY,issue,AWS_INTERNETCONNECTIVITY_API_ISSUE
INTERNETCONNECTIVITY,issue,AWS_INTERNETCONNECTIVITY_OPERATIONAL_ISSUE
INTERNETCONNECTIVITY,accountNotification,AWS_INTERNETCONNECTIVITY_OPERATIONAL_NOTIFICATION
INTERNETMONITOR,issue,AWS_INTERNETMONITOR_API_ISSUE
INTERNETMONITOR,issue,AWS_INTERNETMONITOR_API_LATENCY
INTERNETMONITOR,issue,AWS_INTERNETMONITOR_CONNECTIVITY_CLOUDFRONT_ISSUE
INTERNETMONITOR,issue,AWS_INTERNETMONITOR_OPERATIONAL_ISSUE
INTERNETMONITOR,accountNotification,AWS_INTERNETMONITOR_OPERATIONAL_NOTIFICATION
INTERNETMONITOR,accountNotification,AWS_INTERNETMONITOR_SECURITY_NOTIFICATION
INTERREGIONVPCPEERING,issue,AWS_INTERREGIONVPCPEERING_OPERATIONAL_ISSUE
INTERREGIONVPCPEERING,accountNotification,AWS_INTERREGIONVPCPEERING_OPERATIONAL_NOTIFICATION
IOT1CLICK,issue,AWS_IOT1CLICK_OPERATIONAL_ISSUE
IOT1CLICK,accountNotification,AWS_IOT1CLICK_OPERATIONAL_NOTIFICATION
IOT1CLICK,scheduledChange,AWS_IOT1CLICK_PLANNED_LIFECYCLE_EVENT
IOTROBORUNNER,issue,AWS_IOTROBORUNNER_API_ISSUE
IOTROBORUNNER,issue,AWS_IOTROBORUNNER_API_LATENCY
IOTROBORUNNER,issue,AWS_IOTROBORUNNER_OPERATIONAL_ISSUE
IOT_DEVICE_DEFENDER,accountNotification,AWS_IOT_DEVICE_DEFENDER_OPERATIONAL_NOTIFICATION
IOT_DEVICE_MANAGEMENT,issue,AWS_IOT_DEVICE_MANAGEMENT_OPERATIONAL_ISSUE
IOT_DEVICE_MANAGEMENT,accountNotification,AWS_IOT_DEVICE_MANAGEMENT_OPERATIONAL_NOTIFICATION
IOT_DEVICE_MANAGEMENT,scheduledChange,AWS_IOT_DEVICE_MANAGEMENT_PLANNED_LIFECYCLE_EVENT
IOT_DEVICE_MANAGEMENT,accountNotification,AWS_IOT_DEVICE_MANAGEMENT_SECURITY_NOTIFICATION
IOT_EVENTS,issue,AWS_IOT_EVENTS_API_LATENCY
IOT_EVENTS,issue,AWS_IOT_EVENTS_OPERATIONAL_ISSUE
IOT_EVENTS,accountNotification,AWS_IOT_EVENTS_OPERATIONAL_NOTIFICATION
IOT_EVENTS,issue,AWS_IOT_EVENTS_PROCESSING_ISSUE
IOT_EVENTS,issue,AWS_IOT_EVENTS_PROCESSING_LATENCY
IOT_EVENTS,accountNotification,AWS_IOT_EVENTS_SECURITY_NOTIFICATION
IOT_FLEETWISE,scheduledChange,AWS_IOT_FLEETWISE_MAINTENANCE_SCHEDULED
IOT_FLEETWISE,issue,AWS_IOT_FLEETWISE_OPERATIONAL_ISSUE
IOT_FLEETWISE,accountNotification,AWS_IOT_FLEETWISE_OPERATIONAL_NOTIFICATION
IOT_FLEETWISE,accountNotification,AWS_IOT_FLEETWISE_SECURITY_NOTIFICATION
IOT,issue,AWS_IOT_LOGGING_ISSUE
IOT,issue,AWS_IOT_LOGGING_LATENCY
IOT,issue,AWS_IOT_OPERATIONAL_ISSUE
IOT,accountNotification,AWS_IOT_OPERATIONAL_NOTIFICATION
IOT,issue,AWS_IOT_REACHABILITY_ISSUE
IOT,accountNotification,AWS_IOT_SECURITY_NOTIFICATION
IOT_SITEWISE,issue,AWS_IOT_SITEWISE_LOOKOUT_FOR_EQUIPMENT_DATAFLOW_ISSUE
IOT_SITEWISE,issue,AWS_IOT_SITEWISE_LOOKOUT_FOR_EQUIPMENT_WORKFLOWS_ISSUE
IOT_SITEWISE,issue,AWS_IOT_SITEWISE_OPERATIONAL_ISSUE
IOT_SITEWISE,accountNotification,AWS_IOT_SITEWISE_OPERATIONAL_NOTIFICATION
IOTROBORUNNER,accountNotification,AWS_IOTROBORUNNER_OPERATIONAL_NOTIFICATION
IOTSMARTHOME,issue,AWS_IOTSMARTHOME_API_ISSUE
IOTSMARTHOME,issue,AWS_IOTSMARTHOME_API_LATENCY
IOTSMARTHOME,issue,AWS_IOTSMARTHOME_OPERATIONAL_ISSUE
IOTSMARTHOME,accountNotification,AWS_IOTSMARTHOME_OPERATIONAL_NOTIFICATION
IOTTWINMAKER,issue,AWS_IOTTWINMAKER_API_LATENCY
IOTTWINMAKER,issue,AWS_IOTTWINMAKER_ASYNC_WORKFLOW_ERRORS
IOTTWINMAKER,issue,AWS_IOTTWINMAKER_ASYNC_WORKFLOW_LATENCY
IOTTWINMAKER,issue,AWS_IOTTWINMAKER_CONSOLE_ISSUE
IOTTWINMAKER,issue,AWS_IOTTWINMAKER_CONSOLE_LATENCY
IOTTWINMAKER,issue,AWS_IOTTWINMAKER_OPERATIONAL_ISSUE
IOTTWINMAKER,accountNotification,AWS_IOTTWINMAKER_OPERATIONAL_NOTIFICATION
IOT_ANALYTICS,issue,AWS_IOT_ANALYTICS_OPERATIONAL_ISSUE
IOT_ANALYTICS,accountNotification,AWS_IOT_ANALYTICS_OPERATIONAL_NOTIFICATION
IOT,issue,AWS_IOT_API_ISSUE
IOT,issue,AWS_IOT_CONTROL_PLANE_API_ISSUE
IOT,issue,AWS_IOT_CONTROL_PLANE_API_LATENCY
IOT_CORE,issue,AWS_IOT_CORE_OPERATIONAL_ISSUE
IOT_CORE,accountNotification,AWS_IOT_CORE_OPERATIONAL_NOTIFICATION
IOT_CORE,accountNotification,AWS_IOT_CORE_SECURITY_NOTIFICATION
IOT,accountNotification,AWS_IOT_CUSTOMER_ENGAGEMENT
IOT_DEVICE_ADVISOR,issue,AWS_IOT_DEVICE_ADVISOR_OPERATIONAL_ISSUE
IOT_DEVICE_ADVISOR,accountNotification,AWS_IOT_DEVICE_ADVISOR_OPERATIONAL_NOTIFICATION
IOT_DEVICE_DEFENDER,accountNotification,AWS_IOT_DEVICE_DEFENDER_CUSTOMER_ENGAGEMENT
IOT_DEVICE_DEFENDER,issue,AWS_IOT_DEVICE_DEFENDER_OPERATIONAL_ISSUE
LICENSE_MANAGER,accountNotification,AWS_LICENSE_MANAGER_OPERATIONAL_NOTIFICATION
LIGHTSAIL,accountNotification,AWS_LIGHTSAIL_BILLING_NOTIFICATION
LIGHTSAIL,accountNotification,AWS_LIGHTSAIL_CERTIFICATE_EXPIRATION_NOTIFICATION
LIGHTSAIL,accountNotification,AWS_LIGHTSAIL_DISK_FAILURE
LIGHTSAIL,scheduledChange,AWS_LIGHTSAIL_INSTANCE_MAINTENANCE_SCHEDULED
LIGHTSAIL,scheduledChange,AWS_LIGHTSAIL_INSTANCE_RETIREMENT_SCHEDULED
LIGHTSAIL,accountNotification,AWS_LIGHTSAIL_INSTANCE_ROOT_VOLUME_FAILURE
LIGHTSAIL,issue,AWS_LIGHTSAIL_OPERATIONAL_ISSUE
LIGHTSAIL,accountNotification,AWS_LIGHTSAIL_OPERATIONAL_NOTIFICATION
LIGHTSAIL,scheduledChange,AWS_LIGHTSAIL_PLANNED_LIFECYCLE_EVENT
LIGHTSAIL,accountNotification,AWS_LIGHTSAIL_SECURITY_NOTIFICATION
LOCATION,accountNotification,AWS_LOCATION_OPERATIONAL_NOTIFICATION
LOOKOUTMETRICS,issue,AWS_LOOKOUTMETRICS_OPERATIONAL_ISSUE
LOOKOUTMETRICS,accountNotification,AWS_LOOKOUTMETRICS_OPERATIONAL_NOTIFICATION
LOOKOUTMETRICS,scheduledChange,AWS_LOOKOUTMETRICS_PLANNED_LIFECYCLE_EVENT
LOOKOUTVISION,issue,AWS_LOOKOUTVISION_OPERATIONAL_ISSUE
LOOKOUTVISION,accountNotification,AWS_LOOKOUTVISION_OPERATIONAL_NOTIFICATION
LOOKOUTVISION,scheduledChange,AWS_LOOKOUTVISION_PLANNED_LIFECYCLE_EVENT
LOOKOUT_EQUIPMENT,issue,AWS_LOOKOUT_EQUIPMENT_OPERATIONAL_ISSUE
MACHINELEARNING,issue,AWS_MACHINELEARNING_API_ISSUE
MACHINELEARNING,issue,AWS_MACHINELEARNING_CONSOLE_ISSUE
MACHINELEARNING,issue,AWS_MACHINELEARNING_OPERATIONAL_ISSUE
MACHINELEARNING,accountNotification,AWS_MACHINELEARNING_OPERATIONAL_NOTIFICATION
MACHINELEARNING,accountNotification,AWS_MACHINELEARNING_SECURITY_NOTIFICATION
MACIE,accountNotification,AWS_MACIE_BUCKET_QUOTA_EXCEEDED
MEMORYDB,accountNotification,AWS_MEMORYDB_BEFORE_AUTO_UPDATE_NOTIFICATION
MEMORYDB,accountNotification,AWS_MEMORYDB_BEFORE_UPDATE_DUE_NOTIFICATION
MEMORYDB,issue,AWS_MEMORYDB_OPERATIONAL_ISSUE
MEMORYDB,accountNotification,AWS_MEMORYDB_OPERATIONAL_NOTIFICATION
MEMORYDB,accountNotification,AWS_MEMORYDB_SECURITY_NOTIFICATION
MEMORYDB,accountNotification,AWS_MEMORYDB_UPDATE_AVAILABLE
MEMORYDB,accountNotification,AWS_MEMORYDB_UPDATE_COMPLETED
MGH_JOURNEYS,issue,AWS_MGH_JOURNEYS_OPERATIONAL_ISSUE
MGH_JOURNEYS,accountNotification,AWS_MGH_JOURNEYS_OPERATIONAL_NOTIFICATION
MGH_JOURNEYS,scheduledChange,AWS_MGH_JOURNEYS_PLANNED_LIFECYCLE_EVENT
MGH,issue,AWS_MGH_OPERATIONAL_ISSUE
MGH,accountNotification,AWS_MGH_OPERATIONAL_NOTIFICATION
MGN,scheduledChange,AWS_MGN_MAINTENANCE_SCHEDULED
MGN,issue,AWS_MGN_OPERATIONAL_ISSUE
MGN,accountNotification,AWS_MGN_OPERATIONAL_NOTIFICATION
MIGRATIONHUBORCHESTRATOR,issue,AWS_MIGRATIONHUBORCHESTRATOR_OPERATIONAL_ISSUE
MIGRATIONHUBORCHESTRATOR,accountNotification,AWS_MIGRATIONHUBORCHESTRATOR_OPERATIONAL_NOTIFICATION
MIGRATIONHUBSTRATEGY,issue,AWS_MIGRATIONHUBSTRATEGY_OPERATIONAL_ISSUE
MIGRATIONHUBSTRATEGY,accountNotification,AWS_MIGRATIONHUBSTRATEGY_OPERATIONAL_NOTIFICATION
MOBILEANALYTICS,issue,AWS_MOBILEANALYTICS_API_ISSUE
MOBILEANALYTICS,issue,AWS_MOBILEANALYTICS_OPERATIONAL_ISSUE
MOBILEANALYTICS,accountNotification,AWS_MOBILEANALYTICS_OPERATIONAL_NOTIFICATION
MOBILETARGETING,issue,AWS_MOBILETARGETING_CONSOLE_ISSUE
MOBILETARGETING,issue,AWS_MOBILETARGETING_OPERATIONAL_ISSUE
MOBILETARGETING,accountNotification,AWS_MOBILETARGETING_OPERATIONAL_NOTIFICATION
MOBILETARGETING,accountNotification,AWS_MOBILETARGETING_SECURITY_NOTIFICATION
MONITRON,issue,AWS_MONITRON_OPERATIONAL_ISSUE
MONITRON,accountNotification,AWS_MONITRON_OPERATIONAL_NOTIFICATION
MONITRON,scheduledChange,AWS_MONITRON_PLANNED_LIFECYCLE_EVENT
MQ,accountNotification,AWS_MQ_BILLING_NOTIFICATION
MQ,issue,AWS_MQ_BROKER_CRITICAL_ACTION_REQUIRED
MQ,issue,AWS_MQ_OPERATIONAL_ISSUE
MQ,accountNotification,AWS_MQ_OPERATIONAL_NOTIFICATION
MQ,scheduledChange,AWS_MQ_PLANNED_LIFECYCLE_EVENT
MQ,accountNotification,AWS_MQ_SECURITY_NOTIFICATION
MULTIPLE_SERVICES,issue,AWS_MULTIPLE_SERVICES_OPERATIONAL_ISSUE
NATGATEWAY,issue,AWS_NATGATEWAY_OPERATIONAL_ISSUE
NATGATEWAY,accountNotification,AWS_NATGATEWAY_OPERATIONAL_NOTIFICATION
NEPTUNE,scheduledChange,AWS_NEPTUNE_HARDWARE_MAINTENANCE_SCHEDULED
NEPTUNE,scheduledChange,AWS_NEPTUNE_MAINTENANCE_SCHEDULED
NEPTUNE,issue,AWS_NEPTUNE_OPERATIONAL_ISSUE
NEPTUNE,accountNotification,AWS_NEPTUNE_OPERATIONAL_NOTIFICATION
NEPTUNE,accountNotification,AWS_NEPTUNE_SECURITY_NOTIFICATION
NETWORKFIREWALL,issue,AWS_NETWORKFIREWALL_OPERATIONAL_ISSUE
NETWORKFIREWALL,accountNotification,AWS_NETWORKFIREWALL_OPERATIONAL_NOTIFICATION
NETWORK_ACCESS_ANALYZER,issue,AWS_NETWORK_ACCESS_ANALYZER_OPERATIONAL_ISSUE
NETWORK_ACCESS_ANALYZER,accountNotification,AWS_NETWORK_ACCESS_ANALYZER_OPERATIONAL_NOTIFICATION
NIMBLE,issue,AWS_NIMBLE_OPERATIONAL_ISSUE
NIMBLE,accountNotification,AWS_NIMBLE_OPERATIONAL_NOTIFICATION
NIMBLE,scheduledChange,AWS_NIMBLE_PLANNED_LIFECYCLE_EVENT
NIMBLE,accountNotification,AWS_NIMBLE_SECURITY_NOTIFICATION
NOTIFICATIONS,issue,AWS_NOTIFICATIONS_OPERATIONAL_ISSUE
NOTIFICATIONS,accountNotification,AWS_NOTIFICATIONS_OPERATIONAL_NOTIFICATION
OMICS,issue,AWS_OMICS_CONSOLE_ISSUE
OMICS,issue,AWS_OMICS_CONTROL_STORAGE_API_ISSUE
OMICS,issue,AWS_OMICS_OPERATIONAL_ISSUE
OMICS,accountNotification,AWS_OMICS_OPERATIONAL_NOTIFICATION
OMICS,accountNotification,AWS_OMICS_SECURITY_NOTIFICATION
ONE,accountNotification,AWS_ONE_DEVICE_OFFLINE_TIME_EXCEED
ONE,issue,AWS_ONE_OPERATIONAL_ISSUE
ONE,accountNotification,AWS_ONE_OPERATIONAL_NOTIFICATION
ONE,issue,AWS_ONE_SERVICE_AVAILABILITY_ISSUE
OPSWORKS-CM,issue,AWS_OPSWORKS-CM_MAINTENANCE_FAILURE
OPSWORKS-CM,issue,AWS_OPSWORKS-CM_SERVER_CONNECTION_LOST
OPSWORKS,issue,AWS_OPSWORKS_API_ISSUE
OPSWORKS_CHEF,issue,AWS_OPSWORKS_CHEF_OPERATIONAL_ISSUE
OPSWORKS_CHEF,accountNotification,AWS_OPSWORKS_CHEF_OPERATIONAL_NOTIFICATION
OPSWORKS_CHEF,scheduledChange,AWS_OPSWORKS_CHEF_PLANNED_LIFECYCLE_EVENT
OPSWORKS,issue,AWS_OPSWORKS_INSTANCE_LAUNCH_COMMAND_EXECUTION_DELAYS
OPSWORKS,issue,AWS_OPSWORKS_OPERATIONAL_ISSUE
OPSWORKS,accountNotification,AWS_OPSWORKS_OPERATIONAL_NOTIFICATION
OPSWORKS_PUPPET,issue,AWS_OPSWORKS_PUPPET_OPERATIONAL_ISSUE
OPSWORKS_PUPPET,accountNotification,AWS_OPSWORKS_PUPPET_OPERATIONAL_NOTIFICATION
OPSWORKS_PUPPET,scheduledChange,AWS_OPSWORKS_PUPPET_PLANNED_LIFECYCLE_EVENT
OPSWORKS,accountNotification,AWS_OPSWORKS_SECURITY_NOTIFICATION
PCA_CONNECTOR_AD,accountNotification,AWS_PCA_CONNECTOR_AD_OPERATIONAL_NOTIFICATION
PCA_CONNECTOR_AD,issue,AWS_PCA_CONNECTOR_AD_WORKFLOW_ISSUE
PCS,issue,AWS_PCS_OPERATIONAL_ISSUE
PCS,accountNotification,AWS_PCS_OPERATIONAL_NOTIFICATION
PERSONALIZE,issue,AWS_PERSONALIZE_OPERATIONAL_ISSUE
PERSONALIZE,accountNotification,AWS_PERSONALIZE_OPERATIONAL_NOTIFICATION
PERSONALIZE,issue,AWS_PERSONALIZE_WORKFLOWS_ISSUE
MOBILETARGETING,accountNotification,AWS_PINPOINT_ANALYTICS_ERRORS
MOBILETARGETING,issue,AWS_PINPOINT_API_ISSUE
MOBILETARGETING,issue,AWS_PINPOINT_CONSOLE_ISSUE
MOBILETARGETING,issue,AWS_PINPOINT_DATA_API_ISSUE
MOBILETARGETING,accountNotification,AWS_PINPOINT_ENGAGEMENT_ERRORS
MOBILETARGETING,accountNotification,AWS_PINPOINT_ENGAGEMENT_IMPAIRED
PINPOINT,issue,AWS_PINPOINT_EVENT_STREAM_ISSUE
MOBILETARGETING,scheduledChange,AWS_PINPOINT_MAINTENANCE_SCHEDULED
PINPOINT,issue,AWS_PINPOINT_OPERATIONAL_ISSUE
MOBILETARGETING,accountNotification,AWS_PINPOINT_OPERATIONAL_NOTIFICATION
PINPOINT,scheduledChange,AWS_PINPOINT_PLANNED_LIFECYCLE_EVENT
MOBILETARGETING,accountNotification,AWS_PINPOINT_SECURITY_NOTIFICATION
MOBILETARGETING,accountNotification,AWS_PINPOINT_SERVICE_ISSUE
PINPOINT,accountNotification,AWS_PINPOINT_SMS_VOICE_CARRIER_EVENT
POLLY,issue,AWS_POLLY_OPERATIONAL_ISSUE
POLLY,accountNotification,AWS_POLLY_OPERATIONAL_NOTIFICATION
PRICING,issue,AWS_PRICING_OPERATIONAL_ISSUE
PRICING,accountNotification,AWS_PRICING_OPERATIONAL_NOTIFICATION
ROBOMAKER,accountNotification,AWS_ROBOMAKER_OPERATIONAL_NOTIFICATION
ROBOMAKER,scheduledChange,AWS_ROBOMAKER_PLANNED_LIFECYCLE_EVENT
ROUTE53APPRECOVERYCONTROLLER,issue,AWS_ROUTE53APPRECOVERYCONTROLLER_CLUSTER_CHANGE_PROPAGATION
ROUTE53APPRECOVERYCONTROLLER,issue,AWS_ROUTE53APPRECOVERYCONTROLLER_OPERATIONAL_ISSUE
ROUTE53APPRECOVERYCONTROLLER,accountNotification,AWS_ROUTE53APPRECOVERYCONTROLLER_OPERATIONAL_NOTIFICATION
ROUTE53APPRECOVERYCONTROLLER,issue,AWS_ROUTE53APPRECOVERYCONTROLLER_RECOVERY_CLUSTER_LATENCY
ROUTE53APPRECOVERYCONTROLLER,issue,AWS_ROUTE53APPRECOVERYCONTROLLER_RECOVERY_CONTROL_CONFIG_AVAILABILITY
ROUTE53APPRECOVERYCONTROLLER,issue,AWS_ROUTE53APPRECOVERYCONTROLLER_RECOVERY_CONTROL_CONFIG_LATENCY
ROUTE53APPRECOVERYCONTROLLER,issue,AWS_ROUTE53APPRECOVERYCONTROLLER_RECOVERY_READINESS_AVAILABILITY
ROUTE53APPRECOVERYCONTROLLER,issue,AWS_ROUTE53APPRECOVERYCONTROLLER_RECOVERY_READINESS_LATENCY
ROUTE53APPRECOVERYCONTROLLER,issue,AWS_ROUTE53APPRECOVERYCONTROLLER_RECOVERY_READINESS_RULES_EVALUATION_AVAILABILITY
ROUTE53DOMAINREGISTRATION,issue,AWS_ROUTE53DOMAINREGISTRATION_API_ISSUE
ROUTE53DOMAINREGISTRATION,issue,AWS_ROUTE53DOMAINREGISTRATION_OPERATIONAL_ISSUE
ROUTE53DOMAINREGISTRATION,accountNotification,AWS_ROUTE53DOMAINREGISTRATION_OPERATIONAL_NOTIFICATION
ROUTE53PRIVATEDNS,issue,AWS_ROUTE53PRIVATEDNS_API_ISSUE
ROUTE53PRIVATEDNS,issue,AWS_ROUTE53PRIVATEDNS_OPERATIONAL_ISSUE
ROUTE53PRIVATEDNS,accountNotification,AWS_ROUTE53PRIVATEDNS_OPERATIONAL_NOTIFICATION
ROUTE53RESOLVER,issue,AWS_ROUTE53RESOLVER_OPERATIONAL_ISSUE
ROUTE53RESOLVER,accountNotification,AWS_ROUTE53RESOLVER_OPERATIONAL_NOTIFICATION
ROUTE53,issue,AWS_ROUTE53_API_ISSUE
ROUTE53,accountNotification,AWS_ROUTE53_CUSTOMER_ENGAGEMENT
ROUTE53,issue,AWS_ROUTE53_DOMAIN_REGISTRATION_TRANSFER_ERROR_RATE
ROUTE53,issue,AWS_ROUTE53_IDENTITY_PROOF_REQUIRED
ROUTE53,issue,AWS_ROUTE53_NEW_INSTANCES_PRIVATE_DNS_RESOLUTION
ROUTE53,issue,AWS_ROUTE53_OPERATIONAL_ISSUE
ROUTE53,accountNotification,AWS_ROUTE53_OPERATIONAL_NOTIFICATION
ROUTE53APPRECOVERYCONTROLLER,issue,AWS_ROUTE53_RECOVERY_READINESS_RULE_MONITORING_AVAILABILITY
ROUTE53,accountNotification,AWS_ROUTE53_SECURITY_NOTIFICATION
ROUTE53,issue,AWS_ROUTE53_SLOW_PROPAGATION_HEALTH_CHECK_STATUSES
ROUTE53,issue,AWS_ROUTE53_SLOW_PROPAGATION_TIMES
RUM,issue,AWS_RUM_CONTROLPLANE_COMPOSITE_API_LATENCY
RUM,issue,AWS_RUM_OPERATIONAL_ISSUE
RUM,accountNotification,AWS_RUM_OPERATIONAL_NOTIFICATION
S3,issue,AWS_S3_API_ISSUE
S3,accountNotification,AWS_S3_BILLING_NOTIFICATION
S3,issue,AWS_S3_CONSOLE_ISSUE
S3,accountNotification,AWS_S3_CUSTOMER_ENGAGEMENT
S3,issue,AWS_S3_INCREASED_BATCH_OPERATIONS_API_ERROR_RATES
S3,issue,AWS_S3_INCREASED_GET_API_ERROR_RATES
S3,issue,AWS_S3_INCREASED_GET_API_LATENCY
S3,issue,AWS_S3_INCREASED_PUT_API_ERROR_RATES
S3,issue,AWS_S3_INCREASED_PUT_API_LATENCY
S3,scheduledChange,AWS_S3_MAINTENANCE_SCHEDULED
